year,state,state_po,state_fips,district,totalvotes,DEMOCRAT,REPUBLICAN,DEMOCRAT_PRCT,REPUBLICAN_PRCT,SPREAD_DR,SPREAD_RD,TOTAL_TW,DEMOCRAT_PRCT_TW,REPUBLICAN_PRCT_TW,SPREAD_DR_TW
2010,CALIFORNIA,CA,6,10,233806,137578,88512,0.5884280129680162,0.3785702676578018,0.2098577453102144,-0.2098577453102144,226090,0.6085098854438498,0.3914901145561502,0.21701977088769958
2010,CALIFORNIA,CA,6,11,240503,115361,112703,0.47966553431765924,0.4686136971264392,0.011051837191220049,-0.011051837191220049,228064,0.5058273116318226,0.49417268836817735,0.011654623263645247
2010,CALIFORNIA,CA,6,12,201162,152044,44475,0.7558286356270071,0.2210904644018254,0.5347381712251817,-0.5347381712251817,196519,0.7736860049155553,0.22631399508444477,0.5473720098311106
2010,CALIFORNIA,CA,6,13,164378,118278,45575,0.7195488447359135,0.27725729720522213,0.4422915475306914,-0.4422915475306914,163853,0.7218543450531879,0.2781456549468121,0.4437086901063758
2010,CALIFORNIA,CA,6,14,218869,151217,60917,0.6909018636718768,0.2783263047759162,0.4125755588959606,-0.4125755588959606,212134,0.7128371689592428,0.28716283104075724,0.4256743379184855
2010,CALIFORNIA,CA,6,15,186615,126147,60468,0.6759746001125312,0.32402539988746887,0.3519492002250623,-0.3519492002250623,186615,0.6759746001125312,0.32402539988746887,0.3519492002250623
2010,CALIFORNIA,CA,6,16,156058,105841,37913,0.6782157915646747,0.24294172679388432,0.4352740647707904,-0.4352740647707904,143754,0.7362647300249037,0.26373526997509633,0.47252946004980734
2010,CALIFORNIA,CA,6,17,178139,118734,53176,0.6665244556217336,0.2985084681063664,0.3680159875153672,-0.3680159875153672,171910,0.6906753533825839,0.3093246466174161,0.3813507067651678
2010,CALIFORNIA,CA,6,18,124569,72853,51716,0.5848405301479501,0.4151594698520499,0.16968106029590024,-0.16968106029590024,124569,0.5848405301479501,0.4151594698520499,0.16968106029590024
2010,CALIFORNIA,CA,6,19,198902,69912,128394,0.351489678334054,0.6455138711526279,-0.29402419281857395,0.29402419281857395,198306,0.3525460651720069,0.6474539348279931,-0.2949078696559862
2010,CALIFORNIA,CA,6,20,89444,46247,43197,0.5170497741603685,0.4829502258396315,0.03409954832073697,-0.03409954832073697,89444,0.5170497741603685,0.4829502258396315,0.03409954832073697
2010,CALIFORNIA,CA,6,21,135979,0,135979,0,1,-1,1,135979,0,1,-1
2010,CALIFORNIA,CA,6,22,175663,0,173490,0,0.9876297228215389,-0.9876297228215389,0.9876297228215389,173490,0,1,-1
2010,CALIFORNIA,CA,6,23,193463,111768,72744,0.5777228720737299,0.3760098830267286,0.20171298904700125,-0.20171298904700125,184512,0.6057492195629552,0.39425078043704476,0.2114984391259105
2010,CALIFORNIA,CA,6,24,240334,96279,144055,0.40060499138698646,0.5993950086130135,-0.19879001722602707,0.19879001722602707,240334,0.40060499138698646,0.5993950086130135,-0.19879001722602707
2010,CALIFORNIA,CA,6,25,191336,73028,118308,0.38167412300873854,0.6183258769912614,-0.23665175398252286,0.23665175398252286,191336,0.38167412300873854,0.6183258769912614,-0.23665175398252286
2010,CALIFORNIA,CA,6,26,208347,76093,112774,0.36522244140784366,0.5412796920522014,-0.17605725064435773,0.17605725064435773,188867,0.4028919821885242,0.5971080178114758,-0.19421603562295164
2010,CALIFORNIA,CA,6,27,157983,102927,55056,0.6515068076944988,0.34849319230550124,0.3030136153889975,-0.3030136153889975,157983,0.6515068076944988,0.34849319230550124,0.3030136153889975
2010,CALIFORNIA,CA,6,28,127107,88385,28493,0.6953590282203184,0.22416546689010047,0.4711935613302179,-0.4711935613302179,116878,0.7562158832286658,0.24378411677133421,0.5124317664573317
2010,CALIFORNIA,CA,6,29,161126,104374,51534,0.6477787569976292,0.31983664957859065,0.32794210741903856,-0.32794210741903856,155908,0.6694589116658543,0.3305410883341458,0.33891782333170845
2010,CALIFORNIA,CA,6,30,237747,153663,75948,0.646329922144128,0.31944882585269213,0.32688109629143586,-0.32688109629143586,229611,0.6692318747795184,0.3307681252204816,0.3384637495590368
2010,CALIFORNIA,CA,6,31,91106,76363,14740,0.8381775075187144,0.1617895638047988,0.6763879437139156,-0.6763879437139156,91103,0.8382051085035619,0.1617948914964381,0.6764102170071238
2010,CALIFORNIA,CA,6,32,109456,77759,31697,0.7104133167665546,0.2895866832334454,0.42082663353310923,-0.42082663353310923,109456,0.7104133167665546,0.2895866832334454,0.42082663353310923
2010,CALIFORNIA,CA,6,33,153333,131990,21342,0.8608062191439546,0.1391872591027372,0.7216189600412174,-0.7216189600412174,153332,0.8608118331463752,0.1391881668536248,0.7216236662927504
2010,CALIFORNIA,CA,6,34,89839,69382,20457,0.7722926568639455,0.2277073431360545,0.5445853137278911,-0.5445853137278911,89839,0.7722926568639455,0.2277073431360545,0.5445853137278911
2010,CALIFORNIA,CA,6,35,123694,98131,25561,0.7933367827057093,0.20664704836127865,0.5866897343444306,-0.5866897343444306,123692,0.7933496103224137,0.20665038967758625,0.5866992206448274
2010,CALIFORNIA,CA,6,36,192035,114489,66706,0.5961881948603119,0.3473637618142526,0.24882443304605933,-0.24882443304605933,181195,0.6318551836419327,0.3681448163580673,0.26371036728386543
2010,CALIFORNIA,CA,6,37,125518,85799,29159,0.6835593301359167,0.23230931021845472,0.45125001991746205,-0.45125001991746205,114958,0.7463508411767776,0.2536491588232224,0.4927016823535552
2010,CALIFORNIA,CA,6,38,116342,85459,30883,0.734549861614894,0.265450138385106,0.469099723229788,-0.469099723229788,116342,0.734549861614894,0.265450138385106,0.469099723229788
2010,CALIFORNIA,CA,6,39,128961,81590,42037,0.6326718930529385,0.3259667651460519,0.3067051279068866,-0.3067051279068866,123627,0.6599691006010014,0.3400308993989986,0.31993820120200284
2010,CALIFORNIA,CA,6,40,178855,59400,119455,0.3321126051829694,0.6678873948170305,-0.3357747896340611,0.3357747896340611,178855,0.3321126051829694,0.6678873948170305,-0.3357747896340611
2010,CALIFORNIA,CA,6,41,202286,74394,127857,0.3677664297084326,0.6320605479370792,-0.2642941182286466,0.2642941182286466,202251,0.3678300725336339,0.632169927466366,-0.2643398549327321
2010,CALIFORNIA,CA,6,42,204398,65122,127161,0.3186039002338575,0.6221244826270316,-0.3035205823931741,0.3035205823931741,192283,0.3386778862405933,0.6613221137594067,-0.32264422751881344
2010,CALIFORNIA,CA,6,43,106916,70026,36890,0.6549627745145722,0.3450372254854278,0.3099255490291444,-0.3099255490291444,106916,0.6549627745145722,0.3450372254854278,0.3099255490291444
2010,CALIFORNIA,CA,6,44,193266,85784,107482,0.44386493226951457,0.5561350677304855,-0.11227013546097092,0.11227013546097092,193266,0.44386493226951457,0.5561350677304855,-0.11227013546097092
2010,CALIFORNIA,CA,6,45,206801,87141,106472,0.4213761055314046,0.5148524426864474,-0.09347633715504278,0.09347633715504278,193613,0.45007824887791625,0.5499217511220837,-0.09984350224416749
2010,CALIFORNIA,CA,6,46,224782,84940,139822,0.3778772321627177,0.6220337927414117,-0.244156560578694,0.244156560578694,224762,0.3779108568174335,0.6220891431825665,-0.24417828636513295
2010,CALIFORNIA,CA,6,47,95954,50832,37679,0.5297538403818496,0.3926777414177627,0.1370760989640869,-0.1370760989640869,88511,0.5743014992486809,0.42569850075131904,0.14860299849736186
2010,CALIFORNIA,CA,6,48,242719,88465,145481,0.3644749689970707,0.5993803534127942,-0.23490538441572345,0.23490538441572345,233946,0.3781428192830824,0.6218571807169175,-0.24371436143383512
2010,CALIFORNIA,CA,6,49,189677,59714,119088,0.31481940351228666,0.627846286054714,-0.3130268825424274,0.3130268825424274,178802,0.33396718157515015,0.6660328184248498,-0.3320656368496997
2010,CALIFORNIA,CA,6,50,251081,97818,142247,0.38958742397871604,0.566538288440782,-0.17695086446206598,0.17695086446206598,240065,0.4074646449919813,0.5925353550080187,-0.18507071001603737
2010,CALIFORNIA,CA,6,51,143916,86423,57488,0.6005100197337335,0.3994552377775925,0.20105478195614102,-0.20105478195614102,143911,0.6005308836711579,0.39946911632884213,0.2010617673423158
2010,CALIFORNIA,CA,6,52,221062,70870,139460,0.32058879409396457,0.63086373958437,-0.31027494549040546,0.31027494549040546,210330,0.3369467028003613,0.6630532971996387,-0.32610659439927736
2010,CALIFORNIA,CA,6,53,168328,104800,57230,0.6225939831757046,0.33999097001093104,0.28260301316477354,-0.28260301316477354,162030,0.6467938036166142,0.3532061963833858,0.2935876072332284
2010,COLORADO,CO,8,1,207751,140073,59747,0.6742350217327474,0.2875894700867866,0.3866455516459608,-0.3866455516459608,199820,0.700995896306676,0.299004103693324,0.40199179261335205
2010,COLORADO,CO,8,2,259034,148720,98171,0.5741331253812241,0.378988858605434,0.19514426677579005,-0.19514426677579005,246891,0.6023710868358911,0.39762891316410887,0.20474217367178227
2010,COLORADO,CO,8,3,257999,118048,129257,0.45755216105488783,0.5009980658839763,-0.0434459048290885,0.0434459048290885,247305,0.4773377004104244,0.5226622995895757,-0.04532459917915127
2010,COLORADO,CO,8,4,264181,109249,138634,0.4135384452326246,0.524769003069865,-0.11123055783724034,0.11123055783724034,247883,0.4407280854273992,0.5592719145726008,-0.11854382914520162
2010,COLORADO,CO,8,5,232434,68039,152829,0.29272395604773827,0.6575156818709827,-0.3647917258232445,0.3647917258232445,220868,0.30805277360233263,0.6919472263976674,-0.38389445279533474
2010,COLORADO,CO,8,6,330943,104104,217368,0.31456776544601334,0.6568140132892976,-0.3422462478432842,0.3422462478432842,321472,0.32383535735616165,0.6761646426438384,-0.3523292852876767
2010,COLORADO,CO,8,7,210810,112667,88026,0.5344480812105687,0.41756083677244915,0.1168872444381196,-0.1168872444381196,200693,0.5613897843970642,0.43861021560293584,0.12277956879412838
2010,CONNECTICUT,CT,9,1,226038,130538,84076,0.5775046673568162,0.3719551579822862,0.20554950937452998,-0.20554950937452998,214614,0.608245501225456,0.39175449877454405,0.2164910024509119
2010,CONNECTICUT,CT,9,2,246809,140888,95671,0.5708381785105081,0.38763173141984286,0.18320644709066525,-0.18320644709066525,236559,0.5955723519291171,0.40442764807088294,0.19114470385823412
2010,CONNECTICUT,CT,9,3,220661,134544,74107,0.6097316698465066,0.3358409505984293,0.27389071924807734,-0.27389071924807734,208651,0.6448279663169599,0.3551720336830401,0.2896559326339198
2010,CONNECTICUT,CT,9,4,217391,110746,102030,0.5094323132052385,0.4693386570741199,0.040093656131118593,-0.040093656131118593,212776,0.5204816332669098,0.4795183667330902,0.0409632665338196
2010,CONNECTICUT,CT,9,5,227303,118231,102092,0.520147116404095,0.44914497388947794,0.071002142514617,-0.071002142514617,220323,0.5366257721617806,0.46337422783821935,0.07325154432356129
2010,DELAWARE,DE,10,0,305636,173543,125442,0.5678094203562407,0.4104293996780484,0.1573800206781923,-0.1573800206781923,298985,0.5804404903256016,0.41955950967439837,0.16088098065120326
2010,FLORIDA,FL,12,1,213526,0,170821,0,0.8000009366540842,-0.8000009366540842,0.8000009366540842,170821,0,1,-1
2010,FLORIDA,FL,12,2,254438,105211,136371,0.4135034861144955,0.5359694699691084,-0.12246598385461294,0.12246598385461294,241582,0.43550844019835916,0.5644915598016409,-0.12898311960328174
2010,FLORIDA,FL,12,3,150301,94744,50932,0.6303617407735145,0.3388666742070911,0.2914950665664234,-0.2914950665664234,145676,0.6503748043603613,0.3496251956396387,0.30074960872072265
2010,FLORIDA,FL,12,4,230845,0,178238,0,0.7721111568368386,-0.7721111568368386,0.7721111568368386,178238,0,1,-1
2010,FLORIDA,FL,12,5,309673,100858,208815,0.32569193956205417,0.6743080604379459,-0.3486161208758917,0.3486161208758917,309673,0.32569193956205417,0.6743080604379459,-0.3486161208758917
2010,FLORIDA,FL,12,6,250981,0,179349,0,0.7145919412226424,-0.7145919412226424,0.7145919412226424,179349,0,1,-1
2010,FLORIDA,FL,12,7,268676,83206,185470,0.30968899343447126,0.6903110065655288,-0.38062201313105753,0.38062201313105753,268676,0.30968899343447126,0.6903110065655288,-0.38062201313105753
2010,FLORIDA,FL,12,8,220244,84167,123586,0.3821534298323677,0.5611321988340204,-0.17897876900165272,0.17897876900165272,207753,0.4051301304914971,0.5948698695085028,-0.18973973901700575
2010,FLORIDA,FL,12,9,231591,66158,165433,0.28566740503732874,0.7143325949626712,-0.42866518992534247,0.42866518992534247,231591,0.28566740503732874,0.7143325949626712,-0.42866518992534247
2010,FLORIDA,FL,12,10,209256,71313,137943,0.3407930955384792,0.6592069044615209,-0.31841380892304166,0.31841380892304166,209256,0.3407930955384792,0.6592069044615209,-0.31841380892304166
2010,FLORIDA,FL,12,11,153145,91328,61817,0.5963498645074929,0.4036501354925071,0.19269972901498583,-0.19269972901498583,153145,0.5963498645074929,0.4036501354925071,0.19269972901498583
2010,FLORIDA,FL,12,12,213330,87769,102704,0.4114236159939999,0.48143252238316225,-0.07000890638916235,0.07000890638916235,190473,0.4607949683157193,0.5392050316842807,-0.07841006336856138
2010,FLORIDA,FL,12,13,266934,83123,183811,0.311399072429889,0.6886009275701109,-0.3772018551402219,0.3772018551402219,266934,0.311399072429889,0.6886009275701109,-0.3772018551402219
2010,FLORIDA,FL,12,14,274691,74525,188341,0.2713048479928356,0.6856467812924341,-0.41434193329959845,0.41434193329959845,262866,0.283509468702685,0.716490531297315,-0.43298106259463
2010,FLORIDA,FL,12,15,242674,85595,157079,0.3527159893519701,0.6472840106480299,-0.29456802129605975,0.29456802129605975,242674,0.3527159893519701,0.6472840106480299,-0.29456802129605975
2010,FLORIDA,FL,12,16,242763,80327,162285,0.33088650247360596,0.6684914917017832,-0.3376049892281773,0.3376049892281773,242612,0.3310924439021978,0.6689075560978023,-0.3378151121956045
2010,FLORIDA,FL,12,17,123370,106361,0,0.8621301775147929,0,0.8621301775147929,-0.8621301775147929,106361,1,0,1
2010,FLORIDA,FL,12,18,148595,46235,102360,0.311147750597261,0.688852249402739,-0.377704498805478,0.377704498805478,148595,0.311147750597261,0.688852249402739,-0.377704498805478
2010,FLORIDA,FL,12,19,211059,132098,78733,0.6258818624176178,0.37303787092708673,0.25284399149053105,-0.25284399149053105,210831,0.6265587129027514,0.3734412870972485,0.25311742580550295
2010,FLORIDA,FL,12,20,167570,100787,63845,0.6014620755505162,0.3810049531539058,0.22045712239661042,-0.22045712239661042,164632,0.612195684921522,0.38780431507847807,0.22439136984304392
2010,FLORIDA,FL,12,21,1,0,1,0,1,-1,1,1,0,1,-1
2010,FLORIDA,FL,12,22,218694,99804,118890,0.4563636862465363,0.5436363137534638,-0.08727262750692749,0.08727262750692749,218694,0.4563636862465363,0.5436363137534638,-0.08727262750692749
2010,FLORIDA,FL,12,23,126870,100066,26804,0.7887286198470875,0.21127138015291244,0.5774572396941751,-0.5774572396941751,126870,0.7887286198470875,0.21127138015291244,0.5774572396941751
2010,FLORIDA,FL,12,24,245031,98787,146129,0.40316123266035725,0.5963694389689468,-0.19320820630858954,0.19320820630858954,244916,0.4033505365104771,0.596649463489523,-0.19329892697904588
2010,FLORIDA,FL,12,25,143553,61138,74859,0.42589148258831233,0.5214729054774195,-0.0955814228891072,0.0955814228891072,135997,0.44955403428016794,0.5504459657198321,-0.10089193143966413
2010,GEORGIA,GA,13,1,163719,46449,117270,0.2837117255785828,0.7162882744214172,-0.43257654884283436,0.43257654884283436,163719,0.2837117255785828,0.7162882744214172,-0.43257654884283436
2010,GEORGIA,GA,13,2,168193,86520,81673,0.5144090419934242,0.48559095800657576,0.02881808398684843,-0.02881808398684843,168193,0.5144090419934242,0.48559095800657576,0.02881808398684843
2010,GEORGIA,GA,13,3,242239,73932,168304,0.30520271302308877,0.6947849025136332,-0.38958218949054446,0.38958218949054446,242236,0.3052064928416916,0.6947935071583085,-0.38958701431661685
2010,GEORGIA,GA,13,4,176467,131760,44707,0.7466551819887004,0.25334481801129954,0.49331036397740086,-0.49331036397740086,176467,0.7466551819887004,0.25334481801129954,0.49331036397740086
2010,GEORGIA,GA,13,5,177404,130782,46622,0.7371987102883814,0.2628012897116187,0.47439742057676265,-0.47439742057676265,177404,0.7371987102883814,0.2628012897116187,0.47439742057676265
2010,GEORGIA,GA,13,6,198288,0,198100,0,0.9990518841281368,-0.9990518841281368,0.9990518841281368,198100,0,1,-1
2010,GEORGIA,GA,13,7,239894,78996,160898,0.3292954388188116,0.6707045611811884,-0.34140912236237675,0.34140912236237675,239894,0.3292954388188116,0.6707045611811884,-0.34140912236237675
2010,GEORGIA,GA,13,8,195020,92250,102770,0.47302840734283663,0.5269715926571633,-0.05394318531432668,0.05394318531432668,195020,0.47302840734283663,0.5269715926571633,-0.05394318531432668
2010,GEORGIA,GA,13,9,173512,0,173512,0,1,-1,1,173512,0,1,-1
2010,GEORGIA,GA,13,10,204967,66905,138062,0.32641839905936076,0.6735816009406392,-0.34716320188127847,0.34716320188127847,204967,0.32641839905936076,0.6735816009406392,-0.34716320188127847
2010,GEORGIA,GA,13,11,163515,0,163515,0,1,-1,1,163515,0,1,-1
2010,GEORGIA,GA,13,12,163397,92459,70938,0.5658549422572018,0.4341450577427982,0.13170988451440357,-0.13170988451440357,163397,0.5658549422572018,0.4341450577427982,0.13170988451440357
2010,GEORGIA,GA,13,13,202065,140294,61771,0.6943013386781481,0.30569866132185186,0.3886026773562963,-0.3886026773562963,202065,0.6943013386781481,0.30569866132185186,0.3886026773562963
2010,HAWAII,HI,15,1,176863,94140,82723,0.5322763947235997,0.4677236052764004,0.06455278944719928,-0.06455278944719928,176863,0.5322763947235997,0.4677236052764004,0.06455278944719928
2010,HAWAII,HI,15,2,183258,132290,46404,0.7218784445972345,0.2532167763480994,0.4686616682491351,-0.4686616682491351,178694,0.7403158472024802,0.2596841527975198,0.48063169440496045
2010,IDAHO,ID,16,1,247427,102135,126231,0.4127884184021954,0.5101747181997114,-0.09738629979751601,0.09738629979751601,228366,0.44724258427261504,0.552757415727385,-0.10551483145476998
2010,IDAHO,ID,16,2,199717,48749,137468,0.2440903878988769,0.688313964259427,-0.4442235763605501,0.4442235763605501,186217,0.2617859808717786,0.7382140191282214,-0.47642803825644275
2010,ILLINOIS,IL,17,1,184386,148170,29253,0.8035859555497706,0.1586508737105854,0.6449350818391852,-0.6449350818391852,177423,0.8351228420216094,0.16487715797839061,0.6702456840432187
2010,ILLINOIS,IL,17,2,187113,150666,25883,0.805213961616777,0.13832817602197603,0.666885785594801,-0.666885785594801,176549,0.8533948082402053,0.14660519175979472,0.7067896164804106
2010,ILLINOIS,IL,17,3,166627,116120,40479,0.6968858588344026,0.2429318177726299,0.4539540410617727,-0.4539540410617727,156599,0.7415117593343508,0.2584882406656492,0.4830235186687016
2010,ILLINOIS,IL,17,4,81792,63273,11711,0.7735842136150235,0.14318026212832552,0.6304039514866979,-0.6304039514866979,74984,0.8438200149365198,0.15617998506348021,0.6876400298730396
2010,ILLINOIS,IL,17,5,153435,108360,38935,0.7062273927070095,0.25375566200671296,0.45247173070029656,-0.45247173070029656,147295,0.7356665195695713,0.26433348043042876,0.47133303913914254
2010,ILLINOIS,IL,17,6,179835,65379,114456,0.3635499207606973,0.6364500792393027,-0.27290015847860544,0.27290015847860544,179835,0.3635499207606973,0.6364500792393027,-0.27290015847860544
2010,ILLINOIS,IL,17,7,183849,149846,29575,0.8150493067680542,0.16086571044716044,0.6541835963208937,-0.6541835963208937,179421,0.8351642226941105,0.1648357773058895,0.670328445388221
2010,ILLINOIS,IL,17,8,202435,97825,98115,0.48324153431965816,0.48467409291871466,-0.0014325585990564993,0.0014325585990564993,195940,0.4992599775441462,0.5007400224558538,-0.001480044911707612
2010,ILLINOIS,IL,17,9,177207,117553,55182,0.6633654426743865,0.31139853391796035,0.3519669087564261,-0.3519669087564261,172735,0.6805395548093901,0.3194604451906099,0.3610791096187802
2010,ILLINOIS,IL,17,10,215232,105290,109941,0.4891930567945287,0.5108022970561998,-0.02160924026167116,0.02160924026167116,215231,0.48919532966905327,0.5108046703309468,-0.021609340661893517
2010,ILLINOIS,IL,17,11,225127,96019,129108,0.4265103697024346,0.5734896302975654,-0.14697926059513078,0.14697926059513078,225127,0.4265103697024346,0.5734896302975654,-0.14697926059513078
2010,ILLINOIS,IL,17,12,202705,121272,74046,0.5982684196245776,0.36528946005278606,0.2329789595717915,-0.2329789595717915,195318,0.6208951555924185,0.37910484440758146,0.24179031118483701
2010,ILLINOIS,IL,17,13,238413,86281,152132,0.3618972119808903,0.6381027880191097,-0.2762055760382194,0.2762055760382194,238413,0.3618972119808903,0.6381027880191097,-0.2762055760382194
2010,ILLINOIS,IL,17,14,219013,98645,112369,0.45040705346257986,0.5130700004109345,-0.06266294694835467,0.06266294694835467,211014,0.4674808306557859,0.5325191693442142,-0.06503833868842829
2010,ILLINOIS,IL,17,15,212863,75948,136915,0.3567928667734646,0.6432071332265353,-0.2864142664530707,0.2864142664530707,212863,0.3567928667734646,0.6432071332265353,-0.2864142664530707
2010,ILLINOIS,IL,17,16,212761,66037,138299,0.3103811318803728,0.6500204454763796,-0.3396393135960068,0.3396393135960068,204336,0.3231784903296531,0.6768215096703469,-0.3536430193406938
2010,ILLINOIS,IL,17,17,198898,85454,104583,0.4296373015314382,0.5258122253617432,-0.09617492383030501,0.09617492383030501,190037,0.4496703273573041,0.5503296726426959,-0.10065934528539183
2010,ILLINOIS,IL,17,18,221170,57046,152868,0.25792829045530585,0.6911787312926708,-0.43325044083736497,0.43325044083736497,209914,0.2717589107920386,0.7282410892079614,-0.45648217841592276
2010,ILLINOIS,IL,17,19,233298,67132,166166,0.2877521453248635,0.7122478546751365,-0.42449570935027303,0.42449570935027303,233298,0.2877521453248635,0.7122478546751365,-0.42449570935027303
2010,INDIANA,IN,18,1,169707,99387,65558,0.5856387774222631,0.3863010954173959,0.19933768200486723,-0.19933768200486723,164945,0.6025463033132257,0.3974536966867744,0.2050926066264513
2010,INDIANA,IN,18,2,189591,91341,88803,0.4817791983796699,0.4683924869851417,0.013386711394528239,-0.013386711394528239,180144,0.5070443645083933,0.4929556354916067,0.014088729016786594
2010,INDIANA,IN,18,3,185049,61267,116140,0.33108528011499655,0.6276175499462304,-0.2965322698312339,0.2965322698312339,177407,0.34534713962808683,0.6546528603719132,-0.30930572074382634
